,country,region,population,GDP,happiness_rank,happiness_score,standard_error,economy,family,health,freedom,trust,generosity,residual,true_residual,built_up_land_BiocapTot,built_up_land_EFConsTot,built_up_land_EFProdTot,built_up_land_EFNetradeTot,carbon_BiocapTot,carbon_EFConsTot,carbon_EFProdTot,carbon_EFNetradeTot,crop_land_BiocapTot,crop_land_EFConsTot,crop_land_EFProdTot,crop_land_EFNetradeTot,fishing_ground_BiocapTot,fishing_ground_EFConsTot,fishing_ground_EFProdTot,fishing_ground_EFNetradeTot,forest_land_BiocapTot,forest_land_EFConsTot,forest_land_EFProdTot,forest_land_EFNetradeTot,grazing_land_BiocapTot,grazing_land_EFConsTot,grazing_land_EFProdTot,grazing_land_EFNetradeTot,total_BiocapTot,total_EFConsTot,total_EFProdTot,total_EFNetradeTot
86,Morocco,Middle East and Northern Africa,33.921,105501.43341,92,5.013,0.0342,0.7347899999999999,0.64095,0.60954,0.41691000000000006,0.08546000000000001,0.07172,2.4537299999999997,-9.999999999976694e-05,1.37481978,1.37481978,1.37481978,0.0,0.0,24.058858129999997,20.16777068,3.8910874399999993,13.54306476,20.04215462,13.54306476,6.499089864,2.437919386,3.0298439619999997,4.610291926,-1.5804479636,3.1778440860000003,5.25130656,2.871866938,2.37943962287,5.598189079,5.590277866,5.598189079,-0.00791121259999997,26.13183709,59.347260920000004,48.166003159999995,11.18125776
87,Mozambique,Sub-Saharan Africa,27.216,13424.346431999998,94,4.971,0.07896,0.08308,1.02626,0.09131,0.34037,0.15603,0.22269,3.05137,-0.00010999999999938836,1.3607310680000002,1.3607310680000002,1.3607310680000002,0.0,0.0,5.620914127000001,1.8152729430000003,3.805641184,6.650416097,7.723424609,6.650416097,1.0730085129999998,4.229439267,0.7482627725,0.4141867864,0.33407598611,15.04544648,7.3814998570000006,7.832366472,-0.45086661529999994,24.33635659,0.8348363071,0.7060641735000001,0.128772133535,51.6223895,23.66966874,18.779037539999997,4.890631201000001
88,Myanmar,Southeastern Asia,53.437,67657.65444,129,4.3069999999999995,0.04351,0.27108000000000004,0.70905,0.48246000000000006,0.44017,0.19034,0.79588,1.41805,-3.0000000000640625e-05,6.3613270690000006,6.3613270690000006,6.3613270690000006,0.0,0.0,9.649392249,6.949867307999999,2.6995249401000003,50.41097733,45.97291159,50.41097733,-4.4380657359999995,15.18154369,2.7430086460000003,3.2564730600000003,-0.51346441434,28.340610809999998,17.737657350000003,18.961847940000002,-1.2241905909000002,0.2551152584,0.2927063788,0.2551152584,0.037591120372,100.54957420000001,82.75700329,86.19560797,-3.4386046800000005
89,Nepal,Southern Asia,28.175,19038.833625,121,4.513999999999999,0.03607,0.35996999999999996,0.86449,0.5687399999999999,0.38282,0.059070000000000004,0.32295999999999997,1.9563700000000002,-0.00042000000000097515,3.096086792,3.096086792,3.096086792,0.0,0.0,5.698631276,2.198669792,3.4999614839,10.88928458,12.384491259999999,10.88928458,1.4952066815000002,0.140825905,0.1357336889,0.033024130310000004,0.10270955859184,1.6389561840000002,5.911371178,5.643385159,0.267986019066,1.3284445559999998,1.690634595,1.3284445559999998,0.36219003908999997,17.093598019999998,28.91694879,23.188895010000003,5.7280537829
90,Netherlands,Western Europe,16.868,851786.7696,7,7.377999999999999,0.027989999999999998,1.32944,1.28017,0.89284,0.6157600000000001,0.31814000000000003,0.4761,2.4657,-0.0001500000000005386,1.508055882,1.508055882,1.508055882,0.0,0.0,65.03111156,52.82471662,12.20639489999999,3.836818838,16.81025109,3.836818838,12.97343225,7.191421022999999,1.313474341,1.574990436,-0.2615160949999997,1.316090065,6.70977699,0.7696903394000001,5.940086649999999,0.7253453700999999,8.544474176000001,0.7253453700999999,7.8191288100000005,14.577731179999999,99.91714404000001,61.23961749,38.67752659999999
91,Nicaragua,Latin America and Caribbean,6.014,10903.32186,57,5.827999999999999,0.05371,0.59325,1.14184,0.7431399999999999,0.55475,0.19317,0.27815,2.32407,-0.0003700000000002035,0.2593831024,0.2593831024,0.2593831024,0.0,0.0,2.649783966,1.649915919,0.9998680475999999,2.180263178,1.726176989,2.180263178,-0.45408618850000004,2.95041706,0.18390992800000003,0.6244068006,-0.44049687252999997,4.386439043999999,2.518863477,2.450770602,0.06809287467000001,3.535735288,1.533766409,3.535735288,-2.0019688797,13.31223767,8.871883871,10.70047489,-1.8285910180000002
92,Niger,Sub-Saharan Africa,19.114,7391.880764,144,3.845,0.036019999999999996,0.0694,0.77265,0.29707,0.47691999999999996,0.15639,0.19387000000000001,1.87877,-6.99999999995704e-05,0.7957703115,0.7957703115,0.7957703115,0.0,0.0,1.6943724109999998,0.6882262779999999,1.0061461328,16.72717553,17.26389178,16.72717553,0.5367162541,0.011030749740000002,0.4684813252,0.4381484821,0.03033284311,0.8683961359,4.679710901000001,4.636645811000001,0.0430650905929,8.90545386,8.645808601,8.90545386,-0.25964525935,27.307826579999997,33.54803533,32.19142027,1.3566150617
93,Nigeria,Sub-Saharan Africa,177.476,454886.96084,78,5.268,0.04192,0.65435,0.9043200000000001,0.16007000000000002,0.34334000000000003,0.0403,0.27233,2.89319,9.999999999887876e-05,9.287493024,9.287493024,9.287493024,0.0,0.0,31.91180614,23.01355589,8.898250247,89.86392955,95.82812109000001,89.86392955,5.964191532,3.1599546760000004,10.81469825,3.5326478089999998,7.2820504365600005,2.502586024,33.29392506,32.01574593,1.2781791268,20.1599052,16.80414219,15.98805446,0.816087729376,124.9738685,197.9401857,173.70142669999998,24.238759072000004
94,Norway,Western Europe,5.148,459587.7,4,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.4653099999999997,-0.0002199999999996649,0.2842342088,0.2842342088,0.2842342088,0.0,0.0,14.34204832,14.4801591,-0.13811078000000118,1.452656165,4.96945891,1.452656165,3.5168027447,15.359846880000001,5.165067308999999,30.56532251,-25.400255204,17.99337824,4.610356658,7.928893604,-3.3185369449999995,3.064568646,1.685233554,1.682103875,0.003129678899999999,38.15468414,31.05639895,56.39336946,-25.3369705
95,Oman,Middle East and Northern Africa,4.236,72571.5756,22,6.853,0.05335,1.36011,1.08182,0.76276,0.63274,0.32524000000000003,0.21541999999999997,2.4748900000000003,1.9999999999242846e-05,0.7834259167,0.7834259167,0.7834259167,0.0,0.0,20.55275632,23.31655817,-2.7638018540000004,0.2100996915,1.917677656,0.2100996915,1.7075779639999997,5.387891452000001,1.4192016189999999,1.9681443559999998,-0.5489427377,0.003758653322,0.6396737254,0.01691635484,0.622757370605,0.1457655158,1.4411706389999999,0.1457655158,1.2954051234000001,6.530941230000001,26.753905879999998,26.440910010000003,0.3129958699999992
96,Pakistan,Southern Asia,185.044,205620.8928,81,5.194,0.03726,0.59543,0.41411000000000003,0.51466,0.12102,0.10464000000000001,0.33671,3.1070900000000004,0.0003399999999995629,7.865313426,7.865313426,7.865313426,0.0,0.0,62.20452466,49.13204765,13.072477007000002,56.89207716,57.7748881,56.89207716,0.8828109379999991,6.458800008,2.598369275,3.9634589960000004,-1.36508972013,1.6218837240000001,15.29103426,13.46807863,1.8229556263,0.7015274534999999,0.2029788851,0.7015274534999999,-0.4985485685,73.53960176999999,145.9371086,132.0225033,13.914605280000002
97,Panama,Latin America and Caribbean,3.868,39566.5456,25,6.7860000000000005,0.0491,1.0635299999999999,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848,-0.00025999999999992696,0.1031561025,0.1031561025,0.1031561025,0.0,0.0,3.968419126,3.9180173880000004,0.0504017379999999,0.5694462647,1.3856308640000001,0.5694462647,0.8161845996999999,2.3200441609999998,1.275601432,2.30406657,-1.0284651383,6.5266944979999995,0.699019151,0.5483505328,0.1506686182,1.654767388,1.559710118,1.654767388,-0.09505726990000002,11.17410841,8.991536794,9.097804245999999,-0.10626745199999958
98,Paraguay,Latin America and Caribbean,6.553,24651.79623,53,5.877999999999999,0.045630000000000004,0.75985,1.30477,0.66098,0.53899,0.08242000000000001,0.3424,2.18896,-0.0003700000000010917,0.8094544562,0.8094544562,0.8094544562,0.0,0.0,2.94591614,1.958399645,0.9875164959999996,16.16149664,5.086045212,16.16149664,-11.0754514293,0.3475421552,0.05197853529,0.03232166047,0.019656874821060003,35.2682095,5.712493457000001,5.558374757999999,0.154118699,15.37822023,9.479432335,14.61898101,-5.1395486763400005,67.96492298,24.08532014,39.13902817,-15.053708035
99,Peru,Latin America and Caribbean,30.973,180385.51308,58,5.824,0.04615,0.9001899999999999,0.97459,0.73017,0.41496000000000005,0.05989,0.14982,2.5945,-0.00011999999999989797,2.096812163,2.096812163,2.096812163,0.0,0.0,22.58454073,17.971537089999998,4.613003640999999,9.971991977,14.126937810000001,9.971991977,4.15494583,6.1392913590000004,11.288183519999999,18.04446644,-6.7562829168,83.54867632,5.752715434,3.829754483,1.9229609510999999,15.57656789,15.2104561,15.57656789,-0.36611179089999996,117.3333397,71.05964576000001,67.49113004,3.5685157200000024
100,Philippines,Southeastern Asia,99.139,248424.48898000002,90,5.073,0.049339999999999995,0.70532,1.03516,0.58114,0.62545,0.12279000000000001,0.24991,1.7536,-0.0003700000000002035,5.953927339,5.953927339,5.953927339,0.0,0.0,36.03348428,38.57660555,-2.5431212699999994,34.022503060000005,35.400540340000006,34.022503060000005,1.3780372790000002,6.586945869,20.26306443,20.45948224,-0.1964178169999998,9.229270589,9.268483474,7.5169046129999995,1.7515788605,1.5536968830000002,2.558350613,0.47818324819999997,2.08016736494,57.34634374,109.4778505,107.00760609999999,2.4702444299999997
101,Poland,Central and Eastern Europe,38.62,544105.594,60,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759000000000002,1.86565,0.0003600000000005821,3.4260096339999997,3.4260096339999997,3.4260096339999997,0.0,0.0,98.67860543,101.1799213,-2.5013158400000037,40.88798552,32.31520424,40.88798552,-8.57278128,4.139773263,2.721289166,1.093326053,1.6279631129999999,29.13528448,32.61872799,27.228745420000003,5.38998257,2.57700656,1.814134757,2.57700656,-0.7628718030000001,80.16605946,171.5739712,176.3929945,-4.81902325
102,Portugal,Western Europe,10.402,223991.467,88,5.102,0.04802,1.15991,1.13935,0.8751899999999999,0.51469,0.01078,0.13719,1.26462,0.00027000000000043656,0.25453118140000003,0.25453118140000003,0.25453118140000003,0.0,0.0,21.71810642,15.775912539999998,5.9421938800000005,2.624883789,8.72629332,2.624883789,6.101409531,0.7728040155,3.3887424,2.31639914,1.0723432599999998,8.896825303,1.431838852,7.694689141,-6.262850287000001,0.6649645163,2.842884662,0.6649645163,2.1779201449,13.214008810000001,38.36239684,29.33138031,9.03101653
103,Qatar,Middle East and Northern Africa,2.172,147481.4064,28,6.611000000000001,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674,-0.0002999999999993008,0.1132706105,0.1132706105,0.1132706105,0.0,0.0,31.30840598,31.67698484,-0.3685788680000007,0.019311478769999998,1.068274226,0.019311478769999998,1.04896274676,2.4246181919999996,0.4142512156,0.1751220768,0.23912913881,0.0,0.4410298525,0.001957461171,0.43907239136000004,0.0001846124878,0.6561567634000001,0.0001846124878,0.65597215088,2.557384893,34.00138864,31.986831079999998,2.014557562999999
104,Romania,Central and Eastern Europe,19.652,179983.23504,86,5.124,0.06607,1.04345,0.8858799999999999,0.7689,0.35068,0.006490000000000001,0.13748,1.9312900000000002,-0.00016999999999978144,3.1353323210000004,3.1353323210000004,3.1353323210000004,0.0,0.0,27.358611510000003,26.071290440000002,1.2873210700000004,24.136769609999998,15.59013311,24.136769609999998,-8.546636506999999,1.8200960580000003,0.7117179362999999,0.02445658265,0.68726135369,25.06299537,6.867475199,9.274181167000002,-2.4067059670000006,2.4057655299999996,1.33221667,2.4057655299999996,-1.0735488598000003,56.56095889,54.995486740000004,65.04779565,-10.052308909999997
105,Russia,Central and Eastern Europe,143.429,1648529.8973,64,5.716,0.03135,1.13764,1.23617,0.6692600000000001,0.36679,0.03005,0.00199,2.27394,0.00016000000000016001,5.336686638000001,5.336686638000001,5.336686638000001,0.0,0.0,513.1438059,546.7147745,-33.57096863,138.87785319999998,132.6376459,138.87785319999998,-6.240207289999999,171.2960908,28.422042519999998,36.24287927,-7.820836751000001,621.4395453999999,98.08356472,138.8415445,-40.757979827,49.37793288,21.020486579999996,3.123697675,17.896788911599998,986.3281089,798.6442322,869.1374357999999,-70.4932036
106,Rwanda,Sub-Saharan Africa,11.342,7630.319157999999,154,3.465,0.03464,0.22208000000000003,0.7737,0.42863999999999997,0.59201,0.55191,0.22628,0.67042,-4.000000000026205e-05,0.5394948744,0.5394948744,0.5394948744,0.0,0.0,0.9196429928000001,0.2887347603,0.6309082326100001,3.985279014,3.990950309,3.985279014,0.005671294999999983,0.0614045069,0.1387816016,0.03125910373,0.107522497892,0.1628213899,2.8080595049999997,2.7793300750000003,0.028729429962,0.5894824424,0.3953588236,0.5894824424,-0.19412361888400004,5.338482227,8.792288106,8.21358027,0.5787078361
107,Saudi Arabia,Middle East and Northern Africa,30.887,654294.7645,35,6.4110000000000005,0.04633,1.39541,1.0839299999999998,0.72025,0.31048000000000003,0.32524000000000003,0.13706,2.43872,-8.999999999925734e-05,0.7590603139,0.7590603139,0.7590603139,0.0,0.0,145.1700958,195.9949677,-50.824871869999996,1.686410244,22.980432420000003,1.686410244,21.294022184,5.100147352,2.45077328,0.8508572378,1.5999160425,1.836102148,6.704478093,0.1056806069,6.5987974866,3.3894852749999997,7.33537096,1.938079479,5.3972914809,12.77120533,185.40021090000002,201.3350556,-15.934844689999998
108,Senegal,Sub-Saharan Africa,14.673,14942.83647,142,3.904,0.03608,0.36498,0.97619,0.4354,0.36772,0.10712999999999999,0.20843000000000003,1.44395,0.00019999999999997797,0.38625715120000004,0.38625715120000004,0.38625715120000004,0.0,0.0,3.93970199,2.74255127,1.1971507199999998,2.9557912089999996,4.706405053,2.9557912089999996,1.7506138435999998,2.3781980519999997,1.595960906,2.596992677,-1.00103177037,6.253445147000001,2.9286598639999997,2.7200445269999998,0.20861533701,2.423297359,2.758824088,2.423297359,0.33552672887000007,14.39698892,16.315809050000002,13.824934189999999,2.4908748579999997
109,Serbia,Central and Eastern Europe,8.893,49739.08258,87,5.122999999999999,0.048639999999999996,0.92053,1.0096399999999999,0.74836,0.20107,0.02617,0.19230999999999998,2.025,-8.00000000005241e-05,0.5719483985999999,0.5719483985999999,0.5719483985999999,0.0,0.0,13.57877599,13.75295362,-0.174177625,9.701656893,7.175422094,9.701656893,-2.5262347988,0.031302326230000004,0.2596073545,0.022220449509999997,0.237386905042,4.398580879,4.314810085,3.332896711,0.9819133736,0.1573520611,0.055062311479999994,0.1573520611,-0.1022897496,14.86084056,25.955626239999997,27.53902813,-1.5834018970000017
110,Sierra Leone,Sub-Saharan Africa,6.316,3557.006984,123,4.507,0.07067999999999999,0.33024000000000003,0.9557100000000001,0.0,0.4084,0.08786000000000001,0.21488000000000002,2.51009,-0.00018000000000029104,0.3755558969,0.3755558969,0.3755558969,0.0,0.0,0.5161262552,0.45012362190000005,0.0660026333,2.872983173,3.191328402,2.872983173,0.31834522812999994,1.3528141530000002,0.7005761883,0.7045959887,-0.00401980034,1.175509319,2.285821245,2.297554288,-0.011733042979999999,2.1330865290000003,0.6790690923,0.6096158373999999,0.06945325494,7.909949071000001,7.74847708,7.310428807,0.4380482731
111,Singapore,Southeastern Asia,5.507,285624.4099,24,6.797999999999999,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.8850099999999999,0.00021000000000004349,0.2327010193,0.2327010193,0.2327010193,0.0,0.0,24.30720632,18.66433125,5.642875059999995,0.00485693738,3.214102201,0.00485693738,3.209245263,0.072274774,1.290399338,0.011214760570000001,1.2791845769,0.01313163227,1.90973053,0.01178820637,1.8979423239999995,0.0,1.30009414,0.0,1.3000941403000001,0.3229643629,32.25423355,18.92489218,13.329341369999998
112,Slovakia,Central and Eastern Europe,5.423,97632.9805,45,5.995,0.04267,1.1689100000000001,1.26999,0.7890199999999999,0.31751,0.03431,0.16893,2.2463900000000003,-6.000000000039307e-05,0.6791271413000001,0.6791271413000001,0.6791271413000001,0.0,0.0,13.93856989,11.569205550000001,2.3693643399999997,5.196615851,3.5258750770000002,5.196615851,-1.6707407739999998,0.011848555690000002,0.2283110056,0.008854884246,0.21945612138,9.972474139000001,3.6597229460000005,6.303944807999999,-2.6442218629999994,0.29997974089999996,0.7202493061,0.29997974089999996,0.42026956520000003,16.16004543,22.75185536,24.05772798,-1.3058726199999973
113,Slovenia,Central and Eastern Europe,2.066,47981.6104,55,5.848,0.04251,1.18498,1.27385,0.8733700000000001,0.60855,0.03787,0.25328,1.6158299999999999,0.00027000000000043656,0.051490287239999995,0.051490287239999995,0.051490287239999995,0.0,0.0,5.8574964220000005,4.675066294,1.1824301279999996,0.6218115692,1.3567260769999998,0.6218115692,0.7349145069999999,0.008786834767,0.09618053133,0.0024222707340000003,0.09375826061999999,3.8339237489999998,1.9217823669999998,3.093923147,-1.1721407800000003,0.1793888199,0.3761406234,0.1793888199,0.19675180340000004,4.69540126,9.659816308,8.624102389,1.0357139100000001
114,South Africa,Sub-Saharan Africa,53.969,411611.30889,113,4.6419999999999995,0.04585,0.9204899999999999,1.18468,0.27688,0.33207,0.08884,0.11972999999999999,1.7195599999999998,-0.00024999999999941735,1.8915817209999999,1.8915817209999999,1.8915817209999999,0.0,0.0,141.0589755,154.3514917,-13.292516219999994,15.83757844,18.01536804,15.83757844,2.177789602999999,8.964615283,4.80117385,4.727963541,0.07321030900000013,1.044152566,12.621451310000001,15.04377029,-2.4223189780000007,30.43790379,5.936381472999999,8.706764018,-2.770382545,58.1758318,184.3249319,200.5591498,-16.23421783
115,Spain,Western Europe,46.26,1364503.464,36,6.329,0.03468,1.23011,1.31379,0.95562,0.45951000000000003,0.06398,0.18227000000000002,2.12367,4.999999999899529e-05,1.7928248359999999,1.7928248359999999,1.7928248359999999,0.0,0.0,101.2280011,84.60036751999999,16.62763357,36.7608331,38.99180889,36.7608331,2.230975800000001,2.7378455120000003,17.41884005,18.13226854,-0.7134284900000002,15.59551021,9.750814412,10.39922083,-0.6484064100000001,4.549351346,6.879491356000001,4.549351346,2.33014001,61.436365,176.0617806,156.2348662,19.826914500000015
116,Sri Lanka,Southern Asia,20.619,72305.26587,132,4.271,0.03751,0.83524,1.01905,0.70806,0.5372600000000001,0.09179,0.40828000000000003,0.67108,0.00023999999999979593,1.1626106999999999,1.1626106999999999,1.1626106999999999,0.0,0.0,13.61474452,7.876232076,5.738512444,5.985246557999999,7.158288727000001,5.985246557999999,1.1730421700000002,1.430473084,5.789923437999999,5.393385727000001,0.3965377118,0.9300378197,3.647009226,2.322005639,1.3250035877,0.4175196023,0.2151006655,0.039799938119999996,0.17530072737119998,9.925887765,31.58767728,22.77928064,8.808396641000002
117,Sudan,Sub-Saharan Africa,39.35,72291.459,118,4.55,0.0674,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,-0.0004900000000001015,1.509024636,1.509024636,1.509024636,0.0,0.0,5.016743235000001,5.016743235000001,0.0,18.28378851,20.73558229,18.28378851,2.451793779,0.707446896,0.04373910752,0.02752745912,0.0162116484016,10.951314140000001,6.985487896,6.603117761,0.382370134838,13.77317342,13.65093116,13.77317342,-0.12224225659999999,45.2247476,47.94150832,45.21337502,2.728133305
118,Suriname,Latin America and Caribbean,0.538,4811.31248,40,6.269,0.09811,0.99534,0.972,0.6082,0.5965699999999999,0.13633,0.16990999999999998,2.79094,-0.0002899999999996794,0.051533688269999996,0.051533688269999996,0.051533688269999996,0.0,0.0,1.153550616,0.6882262779999999,0.46532433850000005,0.2178689848,0.29710677659999996,0.2178689848,0.07923779181,3.990656205,0.113282394,0.1785007127,-0.06521831867000001,43.204593380000006,0.2954214816,0.3828935517,-0.08747207007,0.015495633769999998,0.04584628400000001,0.015495633769999998,0.0303506502312,47.48014789,1.956741241,1.5345188490000001,0.4222223918
119,Swaziland,Sub-Saharan Africa,1.269,5051.59713,101,4.867,0.08742,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,-8.999999999925734e-05,0.08902322507,0.08902322507,0.08902322507,0.0,0.0,0.8924821561999999,0.41355895789999997,0.47892319829999996,0.3375456507,0.43160839230000003,0.3375456507,0.09406274160000001,0.005883066528999999,0.02413231585,9.984039397e-05,0.02403247545633,0.06569313950000001,1.07869751,1.093129814,-0.014432303600000014,0.6348129311,0.5275031162,0.47038891619999995,0.0571142,1.132958013,3.043446716,2.403746404,0.6397003116000002
120,Sweden,Western Europe,9.703,519711.1157,8,7.364,0.03157,1.33171,1.2890700000000002,0.9108700000000001,0.6598,0.43843999999999994,0.36262,2.3711900000000004,0.000300000000000189,1.365235582,1.365235582,1.365235582,0.0,0.0,31.5736263,14.25511519,17.31851111,7.249506287000001,9.86124183,7.249506287000001,2.6117355430000004,21.055451039999998,1.407770408,0.7863458291,0.6214245789999999,62.80403364,15.62431514,49.942169189999994,-34.31785405,2.066161164,4.122466027,1.95544534,2.1670206876,94.54038770999999,63.954655280000004,75.55381741,-11.599162129999995
121,Switzerland,Western Europe,8.211,627409.8999,1,7.587000000000001,0.03411,1.3965100000000001,1.34951,0.9414299999999999,0.66557,0.41978000000000004,0.29678000000000004,2.5173799999999997,4.0000000001150227e-05,0.5611551241,0.5611551241,0.5611551241,0.0,0.0,28.58924858,13.819340050000001,14.769908529,1.452403191,5.448969347999999,1.452403191,3.9965661568999997,0.05227109588,0.5847922510000001,0.01824988565,0.56654236535,5.923883547999999,2.842198621,2.8944736919999996,-0.05227507200000062,0.9317193349,1.802442624,0.9317193349,0.8707232883999999,8.921432292999999,39.82880654,19.67734128,20.151465270000003
122,Tajikistan,Central and Eastern Europe,8.296,7405.34144,106,4.7860000000000005,0.03198,0.39047,0.8556299999999999,0.5737899999999999,0.47216,0.15072,0.22974,2.1139900000000003,-0.0004999999999997229,0.7758371637,0.7758371637,0.7758371637,0.0,0.0,1.648250508,1.64747972,0.0007707880209999998,2.455252458,3.5163572139999997,2.455252458,1.0611047565,0.09523213944,0.022025879569999997,0.0018999539480000001,0.02012592562,0.05240472607,0.929451603,0.03459770334,0.8948538997,1.118843982,1.142160815,1.118843982,0.0233168323833,4.497570468999999,8.034083183,6.033910981000001,2.0001722022000004
123,Tanzania,Sub-Saharan Africa,51.823,41777.11145,146,3.781,0.05061,0.2852,1.00268,0.38215,0.32878,0.05747000000000001,0.34376999999999996,1.38079,0.00015999999999971593,4.342065103,4.342065103,4.342065103,0.0,0.0,8.53772808,3.916799289,4.620928790900001,32.7495353,31.74813965,32.7495353,-1.001395652,2.937095626,3.813534826,4.2242484000000005,-0.41071357399999997,7.848598755,11.34055217,11.171470470000001,0.1690816968,16.21636093,16.22946603,16.21636093,0.013105106750000001,64.09365571000001,76.01148586,72.62047949,3.3910063690000003
124,Thailand,Southeastern Asia,67.726,378568.0222,34,6.455,0.03557,0.9669,1.26504,0.7385,0.5566399999999999,0.031869999999999996,0.5763,2.31945,0.000300000000000189,4.703624058999999,4.703624058999999,4.703624058999999,0.0,0.0,96.38735109000001,91.60230861,4.785042479999997,54.41981734,43.56424505,54.41981734,-10.855572290000001,13.13750691,9.399516509,8.297967187000001,1.10154933,13.14689227,13.596917470000001,17.58897263,-3.992055158999999,0.7183641124,1.15199502,0.06307704275,1.08891797746,86.1262047,168.8036492,176.6757669,-7.8721176700000015
125,Togo,Sub-Saharan Africa,7.115,3779.1749399999994,158,2.839,0.06727000000000001,0.20868,0.13995,0.28443,0.36453,0.10730999999999999,0.16680999999999999,1.56726,3.0000000000196536e-05,0.1877481973,0.1877481973,0.1877481973,0.0,0.0,2.022225411,0.8222172364000001,1.2000081745,2.5725929240000003,2.7525306989999994,2.5725929240000003,0.1799377748,0.1440009158,0.4314728208,0.06906266488,0.362410155878,0.15631732250000002,1.7840120849999999,1.8180862450000002,-0.03407416059999999,0.7982643971,0.6968817042000001,0.7301220290000001,-0.03324032479,3.8589237560000003,7.874870916,6.199829296,1.6750416193999997
126,Trinidad and Tobago,Latin America and Caribbean,1.354,22831.960399999996,41,6.167999999999999,0.10895,1.21183,1.18354,0.61483,0.55884,0.0114,0.31844,2.2688200000000003,0.0002999999999993008,0.001771743909,0.001771743909,0.001771743909,0.0,0.0,7.445499653,13.2227758,-5.777276148,0.06496131685,0.6537154976999999,0.06496131685,0.58875418085,1.8432535319999999,0.168463611,0.0874539401,0.08100967095999999,0.1973336489,0.5287626407,0.1301457962,0.39861684446000006,0.008249962853,0.2627365676,0.008249962853,0.254486604776,2.115570205,9.060949714,13.515358560000001,-4.454408846999999
127,Tunisia,Middle East and Northern Africa,11.13,47471.11949999999,107,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,0.00042000000000008697,0.297817778,0.297817778,0.297817778,0.0,0.0,12.02874584,9.718303199,2.310442638000001,4.422973541,7.238760147000001,4.422973541,2.815786607,2.587860451,0.8240890273,0.6478029233,0.17628610400000003,0.5823571397,2.790567713,1.6027808930000003,1.1877868200000001,0.8901342171,0.9985965298,0.8901342171,0.10846231279999999,8.781143126,24.17857703,17.57981255,6.598764479000001
128,Turkey,Middle East and Northern Africa,77.524,1031999.488,76,5.332000000000001,0.03864,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528,-0.0004399999999993298,2.6429537909999996,2.6429537909999996,2.6429537909999996,0.0,0.0,148.2045119,119.73584170000001,28.468670149999998,54.33030556,62.179650259999995,54.33030556,7.8493446900000015,3.2301640330000003,2.3021847180000004,1.897286866,0.40489785299999964,44.5013156,24.92741981,14.7633782,10.164041617,6.877689361000001,8.42881854,6.877689361000001,1.551129179,111.58242840000001,248.685539,200.2474555,48.43808352
129,Turkmenistan,Central and Eastern Europe,5.307,33960.925890000006,70,5.547999999999999,0.04175,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.8698400000000002,-0.00018000000000117922,0.37668740230000003,0.37668740230000003,0.37668740230000003,0.0,0.0,22.67630782,23.63021881,-0.9539109853,2.496064853,2.8869971989999996,2.496064853,0.3909323466,0.6680957426999999,0.03957602162,0.019958906069999997,0.019617115549999998,0.07766492445,0.45430379719999997,0.0,0.45430379719999997,10.22718475,3.0904430699999996,2.973792963,0.11665010649,13.84569767,29.52431531,29.49672293,0.02759238099999982
130,Uganda,Sub-Saharan Africa,37.783,24289.821691,141,3.931,0.04317,0.21101999999999999,1.13299,0.33860999999999997,0.45726999999999995,0.07267,0.29066,1.42766,0.00012000000000034206,1.354426951,1.354426951,1.354426951,0.0,0.0,3.819683345,1.7979727869999997,2.0217105574999996,12.090606900000001,11.14105968,12.090606900000001,-0.9495472146,1.5086388730000002,3.6759057939999997,3.8070920669999997,-0.13118627288999998,0.3739375897,19.386496190000003,19.15533368,0.23116251321,5.514430393,5.468879374,5.514430393,-0.04555101958,20.8420407,44.84645134,43.719862770000006,1.126588565
131,Ukraine,Central and Eastern Europe,45.002,140582.64784,111,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,0.00025999999999992696,3.7760830710000004,3.7760830710000004,3.7760830710000004,0.0,0.0,72.94128091,87.18578395,-14.244503049999999,83.60030934000001,45.93292951,83.60030934000001,-37.667379834,6.888319244,3.4307542589999995,1.1553736159999999,2.2753806435999997,19.28956224,6.583535980000001,9.685019667999999,-3.1014836879999996,6.485986841,0.7225939814000001,0.258367814,0.46422616744,120.0402607,133.3871777,185.6609375,-52.27375975
